lead_id,company_size,industry,annual_revenue_lkr,location,engagement_score,website_visits,email_opens,demo_requested,days_since_first_contact,contact_level,budget_indicated_lkr,competitor_using,referral_source,converted,engagement_demo,budget_revenue_ratio,total_engagement,contact_quality,demo_flag,competitor_flag,company_size_encoded,industry_encoded,location_encoded,contact_level_encoded,referral_source_encoded,model_probability,lead_score,priority,pipeline_stage
LEAD_0262,Large,Retail,354776577,Matara,51,4,0,Yes,46,C-Level,18308269,No,Cold Call,1,51,0.051605066780930506,4,100,1,0,0,6,6,0,0,83.5440796338192,72.26,MEDIUM,Converted
LEAD_0263,Large,Healthcare,720575628,Anuradhapura,100,34,18,No,46,C-Level,27820719,Yes,Social Media,1,0,0.03860902017822754,70,100,0,1,0,3,0,0,2,91.17314022889943,86.38,HIGH,Converted
LEAD_0264,Large,Finance,228663617,Kurunegala,43,14,5,No,68,Manager,15174797,No,Social Media,0,0,0.06636297078094863,24,60,0,0,0,2,5,2,2,61.97097137970229,57.69,LOW,New
LEAD_0265,Small,Tourism,11612943,Matara,98,32,16,No,15,Manager,122345,Yes,Social Media,1,0,0.010535226898536667,64,60,0,1,2,7,6,2,2,61.72302457487552,62.94,LOW,Converted
LEAD_0266,Medium,Education,137458514,Colombo,100,28,7,Yes,23,C-Level,5703755,No,Trade Show,1,100,0.04149437377524411,42,100,1,0,1,1,1,0,3,94.87638087120604,88.66,HIGH,Converted
LEAD_0267,Medium,Agriculture,144423629,Anuradhapura,69,8,15,No,141,Manager,3862974,Yes,Trade Show,1,0,0.026747520471546105,38,60,0,1,1,0,0,2,3,65.7212587878953,60.12,LOW,Converted
LEAD_0268,Small,Healthcare,4984385,Anuradhapura,43,2,8,No,4,C-Level,69201,No,Cold Call,1,0,0.013883555567325645,18,100,0,0,2,3,0,0,0,41.99214489057407,43.83,LOW,Converted
LEAD_0269,Small,Retail,8802886,Negombo,68,34,3,No,135,Manager,206303,No,Social Media,1,0,0.02343583417576529,40,60,0,0,2,6,7,2,2,39.82800692792554,46.43,LOW,Converted
LEAD_0270,Medium,IT/Software,122701608,Kurunegala,71,16,19,No,156,Employee,2060703,Yes,Cold Call,1,0,0.01679442524669746,54,30,0,1,1,4,5,1,0,62.0071082326543,54.27,LOW,Converted
LEAD_0271,Small,Education,11579524,Matara,100,45,14,Yes,86,Employee,220231,No,Social Media,1,100,0.019019001211189577,73,30,1,0,2,1,6,1,2,73.89705299462797,67.8,LOW,Converted
LEAD_0272,Large,Tourism,326271777,Galle,72,30,7,No,70,Employee,21755560,No,Trade Show,1,0,0.06667925780574255,44,30,0,0,0,7,2,1,3,62.774646625144904,62.39,LOW,Converted
LEAD_0273,Medium,Healthcare,32203238,Kandy,68,14,19,No,2,Employee,644841,No,Cold Call,1,0,0.020024103786578734,52,30,0,0,1,3,4,1,0,59.40992404630795,52.71,LOW,Converted
LEAD_0274,Large,Education,904564818,Kandy,66,19,7,No,15,C-Level,50223173,Yes,Website,1,0,0.05552191721928995,33,100,0,1,0,1,4,0,4,88.71664219573343,79.19,MEDIUM,Converted
LEAD_0275,Large,Finance,246892829,Anuradhapura,55,10,2,Yes,16,Manager,14797132,No,Social Media,0,55,0.059933421314827165,14,60,1,0,0,2,0,2,2,66.46184165415536,61.97,LOW,Demo/Trial
LEAD_0276,Medium,Healthcare,115192551,Galle,92,15,12,Yes,81,Employee,4734876,No,Referral,1,92,0.04110401165519798,39,30,1,0,1,3,2,1,1,86.21942997001271,75.28,MEDIUM,Converted
LEAD_0277,Medium,Agriculture,99979840,Matara,100,47,19,No,176,Employee,2167078,No,Trade Show,1,0,0.02167514949338637,85,30,0,0,1,0,6,1,3,67.60187638854504,65.05,LOW,Converted
LEAD_0278,Medium,Tourism,123840107,Kandy,100,41,7,Yes,31,C-Level,3876058,No,Referral,1,100,0.031298890663112144,55,100,1,0,1,7,4,0,1,93.16990553374967,86.28,HIGH,Converted
LEAD_0279,Large,Healthcare,845036087,Kurunegala,63,17,7,No,76,C-Level,40600866,No,Website,1,0,0.048046310183145695,31,100,0,0,0,3,5,0,4,89.27316687036753,77.59,MEDIUM,Converted
LEAD_0280,Small,Manufacturing,11788431,Galle,74,8,17,No,132,C-Level,245572,No,Social Media,0,0,0.02083160847854914,42,100,0,0,2,5,2,0,2,52.85200544035909,58.05,LOW,Qualified
LEAD_0281,Large,Finance,475152722,Colombo,75,15,17,No,46,Employee,33168375,No,Trade Show,1,0,0.06980571381467175,49,30,0,0,0,2,1,1,3,65.12813372716838,64.78,LOW,Converted
LEAD_0282,Large,Tourism,464308641,Kandy,66,26,3,No,125,C-Level,14912495,No,Website,1,0,0.03211763394229479,32,100,0,0,0,7,4,0,4,90.04007349623353,76.34,MEDIUM,Converted
LEAD_0283,Medium,Finance,146073364,Matara,81,34,2,Yes,17,Employee,3895254,Yes,Cold Call,1,81,0.026666422040732753,38,30,1,1,1,2,6,1,0,85.24753593365266,69.87,MEDIUM,Converted
LEAD_0284,Large,Finance,619705173,Colombo,61,21,12,No,151,Employee,27822344,Yes,Social Media,1,0,0.04489609764013363,45,30,0,1,0,2,1,1,2,67.87034914719067,58.92,LOW,Converted
LEAD_0285,Medium,Retail,27864200,Kurunegala,76,34,10,No,107,Employee,1199014,Yes,Cold Call,1,0,0.04303062556862836,54,30,0,1,1,6,5,1,0,50.78654653916653,53.85,LOW,Converted
LEAD_0286,Medium,Manufacturing,71831221,Negombo,87,43,9,No,38,Employee,2987151,Yes,Cold Call,0,0,0.04158569096875451,61,30,0,1,1,5,7,1,0,63.37565760504247,62.68,LOW,Qualified
LEAD_0287,Medium,Agriculture,143130326,Galle,70,37,6,No,176,Employee,3939248,Yes,Social Media,1,0,0.027522105779860338,49,30,0,1,1,0,2,1,2,55.228232518405726,52.24,LOW,Converted
LEAD_0288,Medium,Agriculture,86622125,Jaffna,100,46,12,Yes,122,Employee,3182922,No,Trade Show,1,100,0.03674490741545641,70,30,1,0,1,0,3,1,3,83.80385872424674,75.41,MEDIUM,Converted
LEAD_0289,Small,Finance,12608458,Negombo,100,42,8,Yes,66,C-Level,296502,Yes,Social Media,1,100,0.023516117235262455,58,100,1,1,2,2,7,0,2,88.94395892849244,83.0,HIGH,Converted
LEAD_0290,Medium,Manufacturing,58149594,Kurunegala,100,37,5,No,6,C-Level,1386771,Yes,Referral,1,0,0.023848334627266106,47,100,0,1,1,5,5,0,1,90.43804593244896,83.8,HIGH,Converted
LEAD_0291,Large,Tourism,507453429,Kurunegala,52,15,8,No,88,Employee,34287313,Yes,Trade Show,1,0,0.06756740810678923,31,30,0,1,0,7,5,1,3,60.3081997121672,56.29,LOW,Converted
LEAD_0292,Medium,IT/Software,130068857,Kandy,69,18,13,No,104,Manager,3578553,Yes,Cold Call,1,0,0.027512757896282904,44,60,0,1,1,4,4,2,0,62.46431489195906,58.61,LOW,Converted
LEAD_0293,Small,Healthcare,18686321,Matara,54,13,14,No,180,Employee,417934,Yes,Cold Call,1,0,0.022365771070411822,41,30,0,1,2,3,6,1,0,28.53980195357362,34.12,LOW,Converted
LEAD_0294,Small,IT/Software,7141762,Galle,100,30,16,Yes,102,Employee,160306,Yes,Trade Show,1,100,0.0224462783209132,62,30,1,1,2,4,2,1,3,73.79649179247052,68.27,LOW,Converted
LEAD_0295,Small,Retail,5683602,Negombo,35,10,8,No,35,Employee,88627,No,Website,1,0,0.015593453659588821,26,30,0,0,2,6,7,1,4,28.9389741480891,28.56,LOW,Converted
LEAD_0296,Small,Manufacturing,19871683,Kurunegala,19,8,3,No,23,Employee,202377,Yes,Website,1,0,0.010184189724434025,14,30,0,1,2,5,5,1,4,24.514901745209407,21.54,LOW,Converted
LEAD_0297,Medium,Healthcare,97929592,Galle,69,13,6,No,84,C-Level,2633461,Yes,Referral,1,0,0.026891370823934703,25,100,0,1,1,3,2,0,1,81.2964469844458,71.93,MEDIUM,Converted
LEAD_0298,Small,Retail,3966760,Anuradhapura,90,32,17,No,108,Employee,41248,No,Website,0,0,0.010398408172309852,66,30,0,0,2,6,0,1,4,37.195822851567485,45.66,LOW,Qualified
LEAD_0299,Large,Education,634011712,Kandy,100,38,14,No,136,Manager,33333168,No,Referral,1,0,0.05257500345265703,66,60,0,0,0,1,4,2,1,83.49971803382464,80.64,MEDIUM,Converted
LEAD_0300,Small,Agriculture,1108732,Colombo,97,33,9,No,118,Manager,31475,Yes,Referral,1,0,0.028388259391575788,51,60,0,1,2,0,1,2,1,53.60572744239467,61.31,LOW,Converted
LEAD_0301,Small,Tourism,17359339,Matara,82,5,18,No,66,C-Level,514128,No,Trade Show,1,0,0.029616794186875767,41,100,0,0,2,7,6,0,3,67.11638108031055,68.5,LOW,Converted
LEAD_0302,Small,Tourism,12932718,Anuradhapura,66,41,2,No,142,Employee,369251,Yes,Cold Call,1,0,0.028551691256881093,45,30,0,1,2,7,0,1,0,19.37698394126994,33.47,LOW,Converted
LEAD_0303,Small,Manufacturing,15192024,Kurunegala,85,17,16,No,48,C-Level,344198,Yes,Social Media,1,0,0.022656492468910498,49,100,0,1,2,5,5,0,2,66.96985756001351,68.13,LOW,Converted
LEAD_0304,Medium,Finance,57519555,Kurunegala,83,12,18,No,140,C-Level,1849624,No,Social Media,0,0,0.032156437368883725,48,100,0,0,1,2,5,0,2,81.23541347145202,76.19,MEDIUM,Qualified
LEAD_0305,Medium,Education,27637669,Negombo,76,19,5,No,18,C-Level,967470,No,Referral,1,0,0.03500548345790365,29,100,0,0,1,1,7,0,1,87.00186530093296,77.75,MEDIUM,Converted
LEAD_0306,Medium,Manufacturing,87184440,Galle,58,9,0,Yes,63,C-Level,1630690,Yes,Social Media,1,58,0.018703910712692416,9,100,1,1,1,5,2,0,2,79.38291843644814,67.0,LOW,Converted
LEAD_0307,Large,Healthcare,478845493,Galle,100,40,14,No,34,Manager,31754223,Yes,Cold Call,1,0,0.0663141313803404,68,60,0,1,0,3,2,2,0,75.14754377773792,78.52,MEDIUM,Converted
LEAD_0308,Small,Agriculture,5919853,Jaffna,91,14,6,Yes,165,C-Level,140905,Yes,Trade Show,1,91,0.023802107281699854,26,100,1,1,2,0,3,0,3,89.52707710402814,81.08,MEDIUM,Converted
LEAD_0309,Medium,Retail,141025220,Colombo,97,18,6,Yes,5,C-Level,4775597,Yes,Trade Show,1,97,0.03386342503941192,30,100,1,1,1,6,1,0,3,95.95710136632619,87.31,HIGH,Converted
LEAD_0310,Small,Finance,23234447,Negombo,67,33,3,No,80,Manager,646862,Yes,Website,0,0,0.027840644202091654,39,60,0,1,2,2,7,2,4,47.364427000411894,50.61,LOW,Qualified
LEAD_0311,Medium,IT/Software,90497996,Matara,83,4,17,Yes,133,Manager,1516947,No,Website,1,83,0.016762216295240214,38,60,1,0,1,4,6,2,4,89.5561005537334,74.04,MEDIUM,Converted
LEAD_0312,Large,IT/Software,572786725,Kurunegala,98,49,2,No,91,C-Level,18598487,Yes,Website,1,0,0.0324701780885893,53,100,0,1,0,4,5,0,4,95.74927481727907,87.25,HIGH,Converted
LEAD_0313,Small,Manufacturing,1500242,Anuradhapura,97,15,12,Yes,157,C-Level,26771,Yes,Social Media,1,97,0.017844442533642882,39,100,1,1,2,5,0,0,2,86.37869173045513,80.12,MEDIUM,Converted
LEAD_0314,Medium,Retail,148595099,Kurunegala,64,21,5,No,36,C-Level,5740510,No,Website,1,0,0.03863189297628253,31,100,0,0,1,6,5,0,4,75.18671916296638,69.39,MEDIUM,Converted
LEAD_0315,Medium,Education,31494260,Kandy,83,39,4,No,174,Employee,1242992,Yes,Referral,1,0,0.039467254049872766,47,30,0,1,1,1,4,1,1,63.91775175360673,61.63,LOW,Converted
LEAD_0316,Small,Tourism,5666467,Negombo,97,35,12,No,147,Employee,121185,No,Referral,1,0,0.02138633801514453,59,30,0,0,2,7,7,1,1,52.448102017741775,56.68,LOW,Converted
LEAD_0317,Medium,Agriculture,44856627,Galle,20,10,2,No,174,Employee,2002043,No,Website,1,0,0.04463204412065927,14,30,0,0,1,0,2,1,4,26.80617285721037,28.1,LOW,Converted
LEAD_0318,Large,Manufacturing,394939174,Jaffna,49,8,5,Yes,149,Employee,13838531,Yes,Website,1,49,0.03503965135897192,18,30,1,1,0,5,3,1,4,70.17232386550167,55.59,LOW,Converted
LEAD_0319,Small,Agriculture,20476501,Galle,100,23,17,Yes,49,C-Level,409442,Yes,Website,1,100,0.019995700437506366,57,100,1,1,2,0,2,0,4,88.8062502097853,82.4,HIGH,Converted
LEAD_0320,Large,Finance,719025374,Anuradhapura,99,13,14,Yes,55,Manager,18942058,No,Trade Show,1,99,0.0263440744354815,41,60,1,0,0,2,0,2,3,98.23730922847187,83.82,HIGH,Converted
LEAD_0321,Large,Agriculture,224697058,Galle,100,16,11,Yes,19,C-Level,9969138,Yes,Trade Show,1,100,0.04436701594745839,38,100,1,1,0,0,2,0,3,98.63165204435914,90.97,HIGH,Converted
LEAD_0322,Large,Tourism,390681681,Colombo,100,30,16,Yes,50,Manager,13023208,No,Social Media,1,100,0.03333457543576358,62,60,1,0,0,7,1,2,2,94.71716761717948,83.36,HIGH,Converted
LEAD_0323,Large,Healthcare,161679221,Kurunegala,100,38,10,Yes,137,Employee,9195212,Yes,Social Media,0,100,0.0568731831230608,58,30,1,1,0,3,5,1,2,93.8479973212742,83.45,HIGH,Demo/Trial
LEAD_0324,Medium,Education,98404927,Kurunegala,69,23,10,No,22,Manager,3780176,No,Social Media,1,0,0.03841449891615184,43,60,0,0,1,1,5,2,2,64.13109132205153,61.08,LOW,Converted
LEAD_0325,Medium,IT/Software,29658964,Colombo,100,36,10,Yes,14,C-Level,700291,Yes,Trade Show,1,100,0.023611444296859314,56,100,1,1,1,4,1,0,3,93.94038734060031,85.51,HIGH,Converted
LEAD_0326,Small,Education,7104873,Galle,100,28,19,No,11,C-Level,102395,Yes,Referral,1,0,0.014411937495302521,66,100,0,1,2,1,2,0,1,69.23465502287196,71.78,MEDIUM,Converted
LEAD_0327,Small,Education,2062434,Negombo,100,45,14,No,149,Manager,38566,No,Trade Show,1,0,0.01869925597655199,73,60,0,0,2,1,7,2,3,54.30437132591896,60.96,LOW,Converted
LEAD_0328,Large,Education,973483840,Kurunegala,100,31,14,Yes,38,Employee,63528279,Yes,Website,1,100,0.06525868876749029,59,30,1,1,0,1,5,1,4,93.86096972599822,84.72,HIGH,Converted
LEAD_0329,Small,Manufacturing,3326159,Matara,46,1,10,No,77,C-Level,49846,Yes,Cold Call,0,0,0.014986049979556005,21,100,0,1,2,5,6,0,0,52.493069713036,49.99,LOW,New
LEAD_0330,Medium,Agriculture,35074770,Matara,28,7,3,No,99,Manager,1297865,Yes,Cold Call,0,0,0.037002807516548004,13,60,0,1,1,0,6,2,0,47.017465253422856,42.06,LOW,New
LEAD_0331,Large,Finance,532760584,Colombo,100,43,17,Yes,167,Employee,29624867,No,Cold Call,1,100,0.05560634144885174,77,30,1,0,0,2,1,1,0,85.11190806245857,78.9,MEDIUM,Converted
LEAD_0332,Large,Healthcare,787331945,Colombo,30,5,5,No,83,Employee,27576550,No,Trade Show,0,0,0.035025315738934845,15,30,0,0,0,3,1,1,3,69.5385106800389,50.52,LOW,New
LEAD_0333,Small,Finance,23291289,Anuradhapura,62,23,3,No,47,C-Level,421673,Yes,Cold Call,1,0,0.018104321400832672,29,100,0,1,2,2,0,0,0,49.95259598877413,53.19,LOW,Converted
LEAD_0334,Small,Healthcare,15297464,Matara,100,46,12,No,36,C-Level,432078,Yes,Trade Show,1,0,0.028245071977611978,70,100,0,1,2,3,6,0,3,66.05532554391806,72.26,MEDIUM,Converted
LEAD_0335,Large,IT/Software,354057021,Kandy,87,28,4,Yes,115,Manager,23087113,Yes,Website,1,87,0.06520732979559433,36,60,1,1,0,4,4,2,4,91.15593557520059,83.11,HIGH,Converted
LEAD_0336,Large,Healthcare,918446483,Matara,78,29,10,No,152,Manager,51184885,No,Social Media,1,0,0.0557298502326239,49,60,0,0,0,3,6,2,2,78.47840383236426,73.1,MEDIUM,Converted
LEAD_0337,Medium,Manufacturing,119688352,Kurunegala,85,12,19,No,151,C-Level,2040141,Yes,Website,1,0,0.017045443009813997,50,100,0,1,1,5,5,0,4,86.39505022443078,77.0,MEDIUM,Converted
LEAD_0338,Large,Manufacturing,829880150,Negombo,95,27,18,No,16,Manager,26721434,Yes,Website,1,0,0.03219914823580351,63,60,0,1,0,5,7,2,4,94.05716863441818,81.61,MEDIUM,Converted
LEAD_0339,Small,Retail,6609375,Jaffna,100,26,12,Yes,16,Manager,186577,Yes,Trade Show,1,100,0.02822913993696228,50,60,1,1,2,6,3,2,3,81.21800320379695,75.84,MEDIUM,Converted
LEAD_0340,Large,Agriculture,330495419,Negombo,51,24,0,No,163,Employee,12211859,No,Referral,1,0,0.036950161064259225,24,30,0,0,0,0,7,1,1,80.55550752958376,61.57,LOW,Converted
LEAD_0341,Medium,Finance,105019280,Matara,60,17,0,No,160,C-Level,3065118,No,Referral,1,0,0.02918624057233833,17,100,0,0,1,2,6,0,1,80.93953817275545,69.85,MEDIUM,Converted
LEAD_0342,Large,Education,474978386,Galle,100,27,18,Yes,76,Manager,19664594,No,Referral,1,100,0.041401029053559864,63,60,1,0,0,1,2,2,1,94.94187853820078,84.68,HIGH,Converted
LEAD_0343,Small,Tourism,3404541,Colombo,81,29,5,Yes,142,Employee,45476,Yes,Cold Call,1,81,0.013357450135730444,39,30,1,1,2,7,1,1,0,53.148913207575866,51.83,LOW,Converted
LEAD_0344,Large,Finance,411064035,Negombo,95,27,18,No,75,Manager,29954305,Yes,Website,1,0,0.07287016711916876,63,60,0,1,0,2,7,2,4,82.13647586617728,81.75,HIGH,Converted
LEAD_0345,Medium,IT/Software,104921200,Galle,87,43,1,No,23,C-Level,1632565,No,Website,1,0,0.01555991529300165,45,100,0,0,1,4,2,0,4,85.21881647467934,76.69,MEDIUM,Converted
LEAD_0346,Medium,Finance,97530189,Colombo,87,28,10,No,174,C-Level,2802567,No,Website,1,0,0.028735379270767338,48,100,0,0,1,2,1,0,4,78.81607567551276,75.47,MEDIUM,Converted
LEAD_0347,Small,Retail,19223794,Galle,100,31,11,Yes,52,Manager,447677,No,Website,1,100,0.023287649498967295,53,60,1,0,2,6,2,2,4,78.17716952508786,73.58,MEDIUM,Converted
LEAD_0348,Medium,Agriculture,88727524,Kandy,96,4,18,Yes,143,C-Level,2316953,No,Social Media,1,96,0.026113125549258813,40,100,1,0,1,0,4,0,2,96.0790601700677,85.96,HIGH,Converted
LEAD_0349,Small,IT/Software,12721560,Kurunegala,49,3,14,No,114,Manager,187117,No,Website,0,0,0.014708650927350818,31,60,0,0,2,4,5,2,4,36.578680026065015,38.75,LOW,Qualified
LEAD_0350,Large,Tourism,326963126,Kandy,97,23,11,Yes,110,Manager,22921725,Yes,Website,1,97,0.07010492348270207,45,60,1,1,0,7,4,2,4,93.1054577760771,87.32,HIGH,Converted
LEAD_0351,Large,Education,959513002,Colombo,64,1,17,No,72,C-Level,48129384,No,Website,1,0,0.05016022070521123,35,100,0,0,0,1,1,0,4,86.47874131446567,76.76,MEDIUM,Converted
LEAD_0352,Large,Education,492735168,Anuradhapura,81,9,17,Yes,3,Employee,16831370,No,Cold Call,1,81,0.034159059590081746,43,30,1,0,0,1,0,1,0,90.99140606973572,73.87,MEDIUM,Converted
LEAD_0353,Small,Finance,13371594,Galle,88,34,7,No,12,C-Level,372402,Yes,Website,1,0,0.027850230282924365,48,100,0,1,2,2,2,0,4,65.58041024198909,68.97,LOW,Converted
LEAD_0354,Large,Retail,459060095,Galle,65,37,0,No,7,Employee,29086472,Yes,Trade Show,1,0,0.06336092431784791,37,30,0,1,0,6,2,1,3,65.60037870959742,61.55,LOW,Converted
LEAD_0355,Small,Tourism,8695824,Anuradhapura,95,30,16,No,149,Manager,256019,Yes,Social Media,0,0,0.029441599848203017,62,60,0,1,2,7,0,2,2,36.54012431689722,52.44,LOW,Qualified
LEAD_0356,Large,Agriculture,160474850,Anuradhapura,100,44,5,Yes,17,Manager,11333426,No,Social Media,1,100,0.07062431234162667,54,60,1,0,0,0,0,2,2,91.358334926141,87.27,HIGH,Converted
LEAD_0357,Large,Finance,762826432,Colombo,48,17,5,No,111,Manager,42602604,Yes,Cold Call,1,0,0.05584835836437251,27,60,0,1,0,2,1,2,0,60.999194942350755,56.88,LOW,Converted
LEAD_0358,Medium,Agriculture,84962675,Kurunegala,99,31,9,No,140,C-Level,2047114,No,Trade Show,1,0,0.024094274055115685,49,100,0,0,1,0,5,0,3,90.17174275261519,83.45,HIGH,Converted
LEAD_0359,Small,IT/Software,11702537,Kandy,79,21,11,No,108,C-Level,226962,No,Cold Call,1,0,0.019394254477105737,43,100,0,0,2,4,4,0,0,59.17157503724173,62.24,LOW,Converted
LEAD_0360,Large,Tourism,778654767,Kandy,54,28,1,No,143,Manager,25209012,No,Cold Call,1,0,0.03237508204663045,30,60,0,0,0,7,4,2,0,77.89810256528689,63.31,LOW,Converted
LEAD_0361,Small,Healthcare,13843522,Kandy,100,33,19,Yes,165,Employee,314270,Yes,Referral,1,100,0.02270159120622691,71,30,1,1,2,3,4,1,1,69.26888655573535,66.04,LOW,Converted
LEAD_0362,Medium,Tourism,118011184,Kurunegala,100,38,1,Yes,76,C-Level,2060607,No,Trade Show,1,100,0.017461116079802098,40,100,1,0,1,7,5,0,3,96.74159801584878,85.99,HIGH,Converted
LEAD_0363,Medium,Manufacturing,140500224,Kandy,64,3,6,Yes,36,Manager,2400102,No,Trade Show,1,64,0.01708254915606007,15,60,1,0,1,5,4,2,3,79.98917686706324,64.56,LOW,Converted
LEAD_0364,Large,Finance,831006284,Negombo,43,22,0,No,46,Manager,50059777,No,Website,1,0,0.06023994993010191,22,60,0,0,0,2,7,2,4,70.22922316691002,60.9,LOW,Converted
LEAD_0365,Medium,Retail,34998481,Jaffna,12,3,3,No,119,Employee,773040,No,Social Media,0,0,0.022087815122953047,9,30,0,0,1,6,3,1,2,28.844953322043537,23.74,LOW,New
LEAD_0366,Medium,Education,128558899,Colombo,62,8,2,Yes,60,C-Level,4790072,No,Cold Call,1,62,0.03725974631083496,12,100,1,0,1,1,1,0,0,75.75287404119922,68.97,LOW,Converted
LEAD_0367,Medium,IT/Software,116944661,Colombo,98,42,10,No,3,Manager,4794464,Yes,Cold Call,1,0,0.040997715654605936,62,60,0,1,1,4,1,2,0,65.47484192901938,69.39,MEDIUM,Converted
LEAD_0368,Large,Finance,748585541,Kandy,31,19,1,No,42,Employee,43496669,Yes,Social Media,1,0,0.05810514171004388,21,30,0,1,0,2,4,1,2,55.20266045959422,47.07,LOW,Converted
LEAD_0369,Small,Retail,14081529,Anuradhapura,51,14,4,No,28,C-Level,230997,Yes,Social Media,0,0,0.016404254367245606,22,100,0,1,2,6,0,0,2,44.83728005273255,47.63,LOW,Engaged
LEAD_0370,Large,Tourism,826465125,Negombo,100,21,10,Yes,7,Manager,44822406,Yes,Trade Show,1,100,0.05423387459424392,41,60,1,1,0,7,7,2,3,97.53616702918296,87.9,HIGH,Converted
LEAD_0371,Large,Retail,247390224,Kurunegala,100,35,12,Yes,10,C-Level,14441812,No,Website,1,100,0.0583766476626148,59,100,1,0,0,6,5,0,4,96.44345079168006,91.98,HIGH,Converted
LEAD_0372,Large,IT/Software,475440947,Negombo,94,28,11,Yes,158,Employee,28440052,Yes,Website,1,94,0.059818263697387714,50,30,1,1,0,4,7,1,4,93.68600578431234,82.32,HIGH,Converted
LEAD_0373,Small,Retail,2169666,Colombo,100,41,9,No,1,Manager,56962,No,Trade Show,1,0,0.02625379839394709,59,60,0,0,2,6,1,2,3,49.343330562975304,59.61,LOW,Converted
LEAD_0374,Small,Tourism,23048537,Jaffna,100,17,14,Yes,118,C-Level,670131,No,Referral,1,100,0.029074772551734084,45,100,1,0,2,7,3,0,1,86.00949555562461,82.37,HIGH,Converted
LEAD_0375,Large,Manufacturing,973954955,Galle,43,19,0,No,152,Employee,53156426,Yes,Referral,1,0,0.05457791006917983,19,30,0,1,0,5,2,1,1,60.06798504062284,51.97,LOW,Converted
LEAD_0376,Large,Agriculture,430811439,Jaffna,57,15,0,Yes,110,Manager,24835764,Yes,Cold Call,1,57,0.05764880338367988,15,60,1,1,0,0,3,2,0,73.12882738735111,65.46,LOW,Converted
LEAD_0377,Small,Finance,17034414,Matara,94,8,19,Yes,106,Manager,386117,No,Website,1,94,0.022666877612175118,46,60,1,0,2,2,6,2,4,83.30431291483154,74.55,MEDIUM,Converted
LEAD_0378,Medium,Education,143929846,Kurunegala,87,33,7,No,137,C-Level,4133309,No,Website,1,0,0.02871752514264814,47,100,0,0,1,1,5,0,4,85.16050813655585,78.64,MEDIUM,Converted
LEAD_0379,Small,Retail,6758962,Colombo,70,27,2,Yes,95,Employee,126194,Yes,Cold Call,0,70,0.01867061559591316,31,30,1,1,2,6,1,1,0,40.34412370406107,43.47,LOW,Demo/Trial
LEAD_0380,Small,Manufacturing,1751361,Negombo,100,30,12,Yes,148,Employee,26369,No,Cold Call,1,100,0.015056281910878504,54,30,1,0,2,5,7,1,0,81.35078705141937,70.93,MEDIUM,Converted
LEAD_0381,Small,Tourism,14691739,Anuradhapura,92,38,6,No,49,C-Level,172180,No,Social Media,1,0,0.011719510418779533,50,100,0,0,2,7,0,0,2,60.81790246960441,65.17,LOW,Converted
LEAD_0382,Large,Finance,430841547,Negombo,58,2,4,Yes,67,Manager,13033287,Yes,Trade Show,0,58,0.030250766344382368,10,60,1,1,0,2,7,2,3,91.87485039595374,70.98,MEDIUM,Demo/Trial
LEAD_0383,Small,Finance,10452645,Galle,100,20,16,Yes,120,Manager,202517,No,Cold Call,0,100,0.019374711436702247,52,60,1,0,2,2,2,2,0,79.00646595718497,73.41,MEDIUM,Demo/Trial
LEAD_0384,Large,Healthcare,558986914,Jaffna,64,1,15,Yes,162,Employee,21714507,No,Website,1,64,0.03884618122053895,31,30,1,0,0,3,3,1,4,82.33132727206961,65.99,LOW,Converted
LEAD_0385,Medium,Finance,55953937,Negombo,65,15,3,Yes,54,Manager,2424687,No,Website,1,65,0.04333362559754061,21,60,1,0,1,2,7,2,4,74.07826823996663,65.79,LOW,Converted
LEAD_0386,Large,Retail,173690982,Kandy,63,19,6,No,147,C-Level,4591699,Yes,Website,1,0,0.026436024027798842,31,100,0,1,0,6,4,0,4,89.95034125082321,74.69,MEDIUM,Converted
LEAD_0387,Small,Healthcare,18672180,Galle,100,33,13,Yes,145,Manager,507088,No,Social Media,1,100,0.027157405982729067,59,60,1,0,2,3,2,2,2,71.98167034831933,71.06,MEDIUM,Converted
LEAD_0388,Large,Tourism,693877006,Matara,100,34,17,Yes,141,Employee,33253253,No,Website,1,100,0.04792384336782037,68,30,1,0,0,7,6,1,4,93.78318546083383,82.08,HIGH,Converted
LEAD_0389,Large,Education,492314201,Negombo,100,27,6,Yes,155,C-Level,30804064,No,Referral,1,100,0.06256992764957856,39,100,1,0,0,1,7,0,1,97.80189315196202,93.29,HIGH,Converted
LEAD_0390,Small,Healthcare,14108199,Kurunegala,23,4,7,No,34,Employee,170200,Yes,Cold Call,0,0,0.012063906097163351,18,30,0,1,2,3,5,1,0,23.345419329740494,22.23,LOW,New
LEAD_0391,Large,Manufacturing,599728494,Negombo,100,44,7,Yes,29,Employee,36663388,No,Website,1,100,0.061133309998885416,58,30,1,0,0,5,7,1,4,94.28593067156592,84.31,HIGH,Converted
LEAD_0392,Medium,Healthcare,110416255,Kurunegala,85,22,15,No,56,Employee,1887369,No,Referral,1,0,0.017093216781413057,52,30,0,0,1,3,5,1,1,76.25162321715598,64.94,LOW,Converted
LEAD_0393,Medium,Finance,123485640,Jaffna,100,33,12,No,96,C-Level,5243639,No,Trade Show,1,0,0.042463552503242054,57,100,0,0,1,2,3,0,3,82.25776077173774,82.5,HIGH,Converted
